Turn,Year,Official_GDP,Shadow_GDP,CPI_Index,PPI_Index,M0,M3,Unemployment_Pct,True_Labor_Utilization_Pct,Corruption_Index,Structural_Defects_Mean,Average_Wage
4,1900,65205480.0351,5165720.3674,101.945782,104.284353,20197122352.4354,28375015369.5331,55.4372,44.5628,0.055000,0.000000,137.0698
5,1900,57317008.0451,7271366.5730,99.356781,104.284353,21335013976.8174,30815455056.1899,55.5482,44.4518,0.056000,0.000000,98.0335
6,1900,54944879.6744,8075085.0143,96.769864,104.284353,22898429469.7222,33651092124.8199,55.6276,44.3724,0.057000,0.000000,70.4689
7,1900,54804850.8727,8668574.1785,96.454637,104.284353,24686278685.4552,36705450159.8446,55.7056,44.2941,0.058000,0.000000,55.5807
8,1900,54780380.7397,8707544.1971,96.454485,104.284353,26659855319.0656,39954362900.5845,55.7828,44.2172,0.059000,0.000000,47.5347
9,1900,50368468.0693,8894069.9830,96.454485,104.284353,28752139864.1322,43353498995.2240,55.8596,44.1404,0.060000,0.000000,43.0566
10,1900,50371425.8671,9066997.9407,96.454485,104.284353,30921068975.3121,46866765497.6717,55.9360,44.0640,0.061000,0.000000,41.1551
11,1900,50386474.8111,9368020.8562,96.454485,104.284353,33147479385.9222,50483752974.3157,56.0126,43.9874,0.062000,0.000000,40.2159
12,1900,43634904.0778,9408918.0730,96.454485,104.284353,35443943756.8323,54217015413.2054,56.0886,43.9112,0.063000,0.000000,40.0062
13,1900,39418458.0201,9589994.5008,96.454485,104.284353,37597179765.7627,57823178188.7694,56.1644,43.8356,0.064000,0.000000,39.4062
14,1900,39572555.1451,9833847.4129,96.454485,104.284353,39975481492.9007,61661433478.3693,56.2402,43.7598,0.065000,0.000000,39.8998
15,1900,39720373.2701,9921961.1633,96.454485,104.284353,42389605609.2363,65515188135.8900,56.3159,43.6841,0.066000,0.000000,39.3328
16,1900,39866360.0201,10125154.8016,96.454485,104.284353,44924350742.7949,69494539107.3794,56.3916,43.6084,0.067000,0.000000,40.0527
17,1900,37195240.9025,10165993.5521,96.454485,104.284353,47530903135.2113,73533410349.1838,56.4671,43.5329,0.068000,0.000000,39.1788
18,1900,37341227.6525,10367382.3225,96.454485,104.284353,50230103583.4959,77677466825.5889,56.5424,43.4576,0.069000,0.000000,39.9945
19,1900,37487214.4025,10446580.8635,96.454485,104.284319,52974359316.6329,81859709483.9214,56.6177,43.3823,0.070000,0.000000,39.2591
20,1900,37633201.1525,10580743.3803,96.454485,104.284191,55827662449.2340,86174334022.3293,56.6928,43.3072,0.071000,0.000000,40.1954
21,1900,35525503.2085,10669287.0619,96.454485,104.283977,58727596885.1010,90532556481.6680,56.7679,43.2321,0.072000,0.000000,39.1459
22,1900,35671489.9585,10725887.3037,96.454485,104.283718,61711284123.6327,94999734496.0620,56.8428,43.1570,0.073000,0.000000,40.0633
23,1900,35817476.7085,10805175.6467,96.454485,104.283435,64728505394.1761,99498267926.2035,56.9175,43.0823,0.074000,0.000000,39.3154
24,1901,35963463.4585,10894023.2012,96.454485,104.283149,67836543247.8094,104109177936.8804,56.9920,43.0080,0.075000,0.000000,40.0256
25,1901,34306502.4532,10952402.9806,96.454485,104.282853,70988609252.4895,108765439538.1043,57.0665,42.9335,0.076000,0.000000,39.2665
26,1901,34452489.2032,11166095.3273,96.454485,104.282554,74217632089.1631,113513245879.2219,57.1410,42.8587,0.077000,0.000000,39.9553
27,1901,34598475.9532,11219726.8858,96.454485,104.282211,77485417760.7992,118295114917.2592,57.2153,42.7847,0.078000,0.000000,39.3558
0,1900,131756503.0268,0.0000,111.818384,104.283229,61563502434.1409,69545706891.6611,40.1678,59.8320,0.051000,0.000000,1290.6506
1,1900,120813745.3974,0.0000,110.131626,104.283763,44609352880.6371,55455891071.7293,40.4318,59.5682,0.052000,0.000000,517.7093
2,1900,117801545.5654,0.0000,107.462214,104.284043,38794086300.5350,52260465152.0609,40.6966,59.3033,0.053000,0.000000,222.5518
3,1900,115480514.6861,37680.0942,104.808324,104.283598,39891512781.1927,59239652518.5247,40.9425,59.0575,0.054000,0.000000,114.7556
0,1900,141065525.6212,0.0000,111.818384,104.283956,47695169179.6777,58202843608.9545,15.9448,84.0548,0.051000,0.000000,1371.2872
1,1900,137635498.3735,0.0000,110.035416,104.284145,36569264697.2364,49949736496.3009,15.9448,84.0552,0.052000,0.000000,609.3994
2,1900,131060030.2515,0.0000,107.452071,104.284244,33359541972.5435,50114902112.3198,15.9448,84.0546,0.053000,0.000000,334.4797
3,1900,124962732.4482,1810313.4241,104.854218,104.284296,34505484740.1406,55499503237.3743,15.9448,84.0552,0.054000,0.000000,239.9656
4,1900,119123468.8653,2916680.5103,102.262097,104.284323,37826679202.0410,62801042560.8053,15.9448,84.0546,0.055000,0.000000,181.8898
5,1900,104948100.4115,3533454.1662,99.656647,104.284337,42568344400.9744,71598576746.7147,15.9448,84.0552,0.056000,0.000000,157.5517
0,1900,173972380.7493,0.0000,111.818384,104.284345,50459340284.4437,58760322753.5208,24.1767,75.8229,0.051000,0.000000,1538.1514
1,1900,159409597.1559,0.0000,109.983000,104.284018,36622356092.4787,48081304860.1801,24.2169,75.7831,0.052000,0.000000,540.0671
2,1900,151818688.2788,0.0000,107.440593,104.283273,33388234146.8378,48094252292.2288,24.1158,75.8835,0.053000,0.000000,240.6056
3,1900,145658359.3292,0.0000,104.851153,104.282836,35795911417.2469,58547434072.5045,24.1156,75.8844,0.054000,0.000000,181.9791
0,1900,67347611.7223,0.0000,111.818384,104.283557,13995482029.5433,16652914490.6474,28.1395,71.8598,0.051000,0.000000,712.1945
1,1900,61923834.6938,0.0000,109.985218,104.283935,11376920421.4814,14772073486.2806,28.1395,71.8605,0.052000,0.000000,320.8198
2,1900,58280106.6468,0.0000,107.492966,104.284133,11125032654.2833,15963653714.6398,28.1395,71.8597,0.053000,0.000000,237.6747
3,1900,54848007.7689,1338333.3581,104.902210,104.284238,11453540399.8623,18160325107.8721,28.1395,71.8605,0.054000,0.000000,175.3535
4,1900,51604768.5226,1683389.0043,102.308114,104.284292,12498456930.2334,21059249362.8495,28.1395,71.8605,0.055000,0.000000,151.6700
5,1900,45932612.8522,2445355.5793,99.711267,104.284321,13839441372.9893,24178163379.8811,28.1395,71.8605,0.056000,0.000000,133.5919
6,1900,43008941.0808,3679986.8757,97.115125,104.368370,15573004159.5156,27719141254.3893,28.1395,71.8605,0.057000,0.000000,134.4714
