Turn,Year,Official_GDP,Shadow_GDP,CPI_Index,PPI_Index,M0,M3,Unemployment_Pct,True_Labor_Utilization_Pct,Corruption_Index,Structural_Defects_Mean,Average_Wage
4,1900,48035596.2474,7609094.9972,101.991338,104.284353,21161269420.1515,25451137365.1297,36.7808,63.2187,0.055000,0.000000,49.9297
5,1900,45349784.8675,10970827.1267,99.374810,104.284353,23778705010.8587,28837152830.1096,36.7731,63.2269,0.056000,0.000000,47.7430
6,1900,43393983.1793,10970827.1267,96.768294,104.284353,26420519112.9165,32250322702.0361,36.7615,63.2385,0.057000,0.000000,46.1782
7,1900,44019557.7083,17966144.6865,96.455760,104.284353,29094954594.9688,35707219098.3592,36.7501,63.2494,0.058000,0.000000,45.9627
8,1900,44757450.2499,28059971.5768,96.454485,104.284353,31829497504.0075,39281317453.6766,36.7389,63.2611,0.059000,0.000000,48.0153
0,1900,89611636.1049,0.0000,111.818384,104.284353,32487726401.6415,38684378953.4725,47.4029,52.5971,0.051000,0.000000,451.0381
1,1900,86761464.3616,0.0000,109.726539,104.284353,27342094930.8888,35371316314.6928,47.3060,52.6940,0.052000,0.000000,210.7937
2,1900,83937680.9068,0.0000,107.130633,104.284353,26970105799.8427,36695530980.7419,47.1930,52.8069,0.053000,0.000000,118.8783
3,1900,81027246.6249,790411.4152,104.537015,104.284353,28905779329.8313,40146554314.4924,47.0805,52.9195,0.054000,0.000000,70.1545
4,1900,78008809.5085,1441914.5501,101.945782,104.284353,32328565536.8638,44994327553.1104,46.9673,53.0325,0.055000,0.000000,46.8263
5,1900,71433275.1250,1846623.9663,99.356781,104.284353,36371836563.9105,50428659219.8292,46.8536,53.1464,0.056000,0.000000,36.2768
6,1900,68213569.3861,2138747.0278,96.769864,104.284353,40750447681.6827,56197082642.6162,46.7403,53.2597,0.057000,0.000000,31.3390
7,1900,68603458.4453,2184661.4584,96.454637,104.284353,45347502973.4370,62183240779.1400,46.6268,53.3730,0.058000,0.000000,28.8357
8,1900,69189134.8795,2288782.5228,96.454485,104.284353,50188981168.8967,68437325351.9283,46.5130,53.4870,0.059000,0.000000,28.3604
9,1900,67013048.2060,2352917.9374,96.454485,104.284353,55214665593.6744,74924797590.6934,46.3993,53.6007,0.060000,0.000000,28.2257
10,1900,67593187.9981,2498613.2319,96.454485,104.284353,60396126323.2412,81607187643.8137,46.2855,53.7143,0.061000,0.000000,28.3810
11,1900,68149542.1552,2617431.8248,96.454485,104.284353,65718103085.9481,88474831946.8675,46.1713,53.8287,0.062000,0.000000,28.1151
12,1900,53281699.6533,2696688.1444,96.454485,104.284353,71228200233.2661,95586080411.4135,46.0571,53.9427,0.063000,0.000000,28.2434
13,1900,49940161.8478,2792599.7949,96.454485,104.284353,76725704641.3324,102690674427.4273,45.9427,54.0573,0.064000,0.000000,27.4089
14,1900,50418966.9928,3005643.1835,96.454485,104.284353,82304913467.0440,109889632676.5637,45.8283,54.1717,0.065000,0.000000,27.7110
15,1900,50879123.0528,3075436.9904,96.454485,104.284353,87928958027.5709,117122895548.5274,45.7138,54.2862,0.066000,0.000000,27.3840
16,1900,51306408.0928,3399913.6515,96.454485,104.284353,93662165083.6801,124474911933.4180,45.5985,54.4015,0.067000,0.000000,27.7067
17,1900,49932994.4012,3533075.7145,96.454485,104.284353,99471931366.6297,131902707821.7807,45.4835,54.5165,0.068000,0.000000,27.4227
18,1900,50327413.8812,3671712.8948,96.454485,104.284353,105369432440.8722,139432759577.8736,45.3686,54.6314,0.069000,0.000000,27.6945
19,1900,50721833.3612,3755021.9234,96.454485,104.284319,111333170453.1448,147036630442.8307,45.2536,54.7464,0.070000,0.000000,27.5793
20,1900,51116252.8412,3902917.8708,96.454485,104.284191,117392238981.8706,154751760566.3566,45.1384,54.8616,0.071000,0.000000,27.7675
21,1900,50096405.7840,3987262.9519,96.454485,104.283977,123529875433.8461,162559502889.9774,45.0232,54.9768,0.072000,0.000000,27.6606
22,1900,50490825.2640,4119927.5085,96.454485,104.283718,129732475107.7332,170445063259.9854,44.9078,55.0919,0.073000,0.000000,27.7119
23,1900,50885244.7440,4187668.6399,96.454485,104.283435,136002289712.7840,178414621739.3313,44.7921,55.2078,0.074000,0.000000,27.7688
24,1901,51279664.2240,4261729.5440,96.454485,104.283149,142338782883.7732,186460061858.8984,44.6760,55.3240,0.075000,0.000000,27.7566
25,1901,50520424.1592,4376179.7086,96.454485,104.282853,148746892554.9699,194592445699.5025,44.5601,55.4399,0.076000,0.000000,27.8046
26,1901,50876773.7892,4547513.9145,96.454485,104.282554,155202032125.7827,202776992631.1425,44.4443,55.5556,0.077000,0.000000,27.7567
27,1901,51221890.8342,4603295.5545,96.454485,104.282211,161721701454.6028,211040191144.7169,44.3281,55.6719,0.078000,0.000000,27.8865
0,1900,86302826.8211,0.0000,111.818384,104.283229,28727311049.1823,32950091973.7645,48.2328,51.7670,0.051000,0.000000,1085.4830
1,1900,78807803.4993,0.0000,110.131626,104.283763,21888448363.2557,27588548055.8104,48.4286,51.5714,0.052000,0.000000,496.9009
2,1900,75733961.6583,0.0000,107.462214,104.284043,19324559884.5350,26605529873.2651,48.6299,51.3700,0.053000,0.000000,259.4172
3,1900,73274591.3413,1156897.2586,104.808324,104.283598,19144300627.2940,29672098506.0654,48.8227,51.1773,0.054000,0.000000,143.2795
0,1900,40778569.7121,0.0000,111.818384,104.283956,15914527289.6919,18316903173.0107,31.9200,68.0779,0.051000,0.000000,1504.0625
1,1900,35841486.8379,0.0000,110.035416,104.284145,11830078801.1533,14619765193.7932,31.9200,68.0800,0.052000,0.000000,700.3089
2,1900,34180849.1771,0.0000,107.452071,104.284244,10366236823.3770,13909299756.2241,31.9200,68.0783,0.053000,0.000000,388.9453
3,1900,32826694.4240,1230325.7086,104.854218,104.284296,10325230820.2276,15112259225.8093,31.9200,68.0800,0.054000,0.000000,255.7163
4,1900,31512454.3514,2091541.2855,102.262097,104.284323,10801997588.4204,17037406212.1612,31.9200,68.0800,0.055000,0.000000,174.9355
5,1900,27701775.2952,2091541.2855,99.656647,104.284337,11725645604.9300,19324920957.1612,31.9200,68.0800,0.056000,0.000000,144.5508
0,1900,40991505.7833,0.0000,111.818384,104.284345,8877499318.5202,10544899388.1771,30.2413,69.7577,0.051000,0.000000,456.0085
1,1900,38909585.7710,0.0000,109.983000,104.284018,7743994148.1515,10199886388.3455,30.4154,69.5846,0.052000,0.000000,211.3196
2,1900,36856914.2600,0.0000,107.440593,104.283273,7978544865.4067,11676595874.0345,30.4204,69.5780,0.053000,0.000000,180.1438
3,1900,34850781.0631,0.0000,104.851153,104.282836,8251334118.8644,13225514235.5192,30.4205,69.5795,0.054000,0.000000,142.2485
0,1900,154083829.8603,0.0000,111.818384,104.283557,46258267141.7975,53337769682.4258,25.8934,74.1062,0.051000,0.000000,1165.6088
1,1900,143853727.6674,0.0000,109.985218,104.283935,34252361346.6574,43526559436.1952,25.8197,74.1803,0.052000,0.000000,423.0162
2,1900,138685976.3646,0.0000,107.492966,104.284133,31617265121.1067,43918156482.8405,25.9072,74.0922,0.053000,0.000000,220.4066
3,1900,133613025.2704,0.0000,104.902210,104.284238,33503499441.1251,51582654126.0435,25.9066,74.0934,0.054000,0.000000,166.9505
4,1900,128613734.9354,0.0000,102.308114,104.284292,36753726676.7684,59486487607.4229,25.9066,74.0927,0.055000,0.000000,127.8518
5,1900,113265481.4214,31348.7542,99.711267,104.284321,41539546060.0788,68652215102.4339,25.9802,74.0198,0.056000,0.000000,119.3414
6,1900,108371651.5871,166682.8999,97.115125,104.368370,46760884951.7400,78038706982.0624,25.9802,74.0198,0.057000,0.000000,111.5557
0,1900,36022506.5775,0.0000,111.818384,104.490749,8173644535.3340,9521775643.1171,22.8029,77.1950,0.051000,0.000000,711.9353
1,1900,32607283.5948,0.0000,109.939056,104.562879,6511542589.6681,8254483590.4638,22.8454,77.1546,0.052000,0.000000,277.2731
2,1900,32163714.8369,0.0000,107.451338,104.600747,6392840017.3174,8919260151.7613,22.8452,77.1527,0.053000,0.000000,184.0968
3,1900,30405837.8936,0.0000,104.864200,104.620628,6623874383.0211,9911466468.8828,22.8456,77.1544,0.054000,0.000000,141.6896
0,1900,140031700.3105,0.0000,111.818384,104.631065,35149232645.0377,42140601527.5222,14.5442,85.4556,0.051000,0.000000,586.9255
1,1900,137070760.6087,0.0000,109.942523,104.636545,27842096705.1636,36949058558.4945,14.5792,85.4208,0.052000,0.000000,229.9046
2,1900,130313432.2057,0.0000,107.489210,104.639422,28789294292.0924,41234122967.1270,14.5791,85.4204,0.053000,0.000000,148.2863
3,1900,123754276.4359,0.0000,104.911653,104.640932,31837650785.1777,48717942085.0580,14.5790,85.4210,0.054000,0.000000,109.9979
4,1900,117352116.7396,67972.0499,102.324171,104.641725,36283726870.4483,57267450726.7595,14.5789,85.4206,0.055000,0.000000,95.7446
