Turn,Year,Official_GDP,Shadow_GDP,CPI_Index,PPI_Index,M0,M3,Unemployment_Pct,True_Labor_Utilization_Pct,Corruption_Index,Structural_Defects_Mean,Average_Wage
18,1900,40627528.1795,2526982.7245,96.454485,104.284353,65813648162.7894,91282375041.5274,54.1876,45.8124,0.069000,0.000000,38.5702
19,1900,40816385.9395,2595509.7549,96.454485,104.284319,69657787709.9767,96423973432.4280,54.3268,45.6732,0.070000,0.000000,38.5744
20,1900,41005243.6995,2660933.8183,96.454485,104.284191,73553110965.8463,101627708155.7540,54.4655,45.5345,0.071000,0.000000,38.6694
21,1900,40198493.2636,2779894.5472,96.454485,104.283977,77501001935.4300,106899941371.0602,54.6037,45.3963,0.072000,0.000000,38.7135
22,1900,40387351.0236,2819364.5596,96.454485,104.283718,81482781082.4739,112214232655.8966,54.7416,45.2583,0.073000,0.000000,38.6579
23,1900,40576208.7836,2869161.7086,96.454485,104.283435,85509502964.9811,117588244825.1817,54.8788,45.1211,0.074000,0.000000,38.7536
24,1901,40751856.0736,2897447.7278,96.454485,104.283149,89573403416.1586,123006714449.1983,55.0154,44.9846,0.075000,0.000000,38.7481
25,1901,40122008.7169,2990619.8289,96.454485,104.282853,93681884536.4628,128483188252.9872,55.1517,44.8483,0.076000,0.000000,38.8257
26,1901,40288647.9169,3059453.1999,96.454485,104.282554,97816834764.0150,133990275834.0553,55.2878,44.7121,0.077000,0.000000,38.7748
27,1901,40452613.5369,3059453.1999,96.454485,104.282211,101994272227.3641,139553096307.6724,55.4233,44.5767,0.078000,0.000000,38.9960
0,1900,86926813.5646,0.0000,111.818384,104.283229,30011530251.5262,34903895533.8289,49.0839,50.9160,0.051000,0.000000,921.0012
1,1900,80629783.1005,0.0000,110.131626,104.283763,23209755669.2340,29497110026.4243,49.2529,50.7471,0.052000,0.000000,413.4051
2,1900,77992771.8468,0.0000,107.462214,104.284043,20753359619.2514,28631359105.7057,49.4109,50.5889,0.053000,0.000000,218.7003
3,1900,75650532.6237,78557.0789,104.808324,104.283598,20855230672.5597,30188726081.1635,49.5734,50.4266,0.054000,0.000000,119.7582
0,1900,37660253.5170,0.0000,111.818384,104.283956,12635688660.4412,15476283821.8695,26.8492,73.1499,0.051000,0.000000,902.9748
1,1900,34014503.4005,0.0000,110.035416,104.284145,10151921513.7937,13329404234.3451,26.8492,73.1508,0.052000,0.000000,384.3894
2,1900,32523472.1927,0.0000,107.452071,104.284244,9925615561.6122,14202599352.7132,26.8492,73.1485,0.053000,0.000000,270.5377
3,1900,31076846.3897,127365.6055,104.854218,104.284296,10220948809.8071,15650286788.1591,26.8492,73.1508,0.054000,0.000000,205.0231
4,1900,29669049.2883,1957887.3940,102.262097,104.284323,10828418758.3509,17399544739.6198,26.8492,73.1508,0.055000,0.000000,171.6952
5,1900,26435947.1438,1999787.5900,99.656647,104.284337,11644586102.6166,19360810436.8227,26.8492,73.1508,0.056000,0.000000,147.8021
0,1900,86540242.5817,0.0000,111.818384,104.284345,20458643097.0364,24775618688.4606,3.9374,96.0622,0.051000,0.000000,487.4880
1,1900,87089055.1782,0.0000,109.983000,104.284018,16895977326.3953,22596593369.1466,3.9374,96.0626,0.052000,0.000000,209.3328
2,1900,82606894.8870,0.0000,107.440593,104.283273,18174138440.1330,26685477209.1449,3.9374,96.0616,0.053000,0.000000,189.6921
3,1900,78238091.3021,373542.9489,104.851153,104.282836,19346047436.0018,30165839058.5196,3.9374,96.0626,0.054000,0.000000,140.7088
0,1900,46177546.4462,0.0000,111.818384,104.283557,14627686032.2785,17108458098.1112,18.7512,81.2479,0.051000,0.000000,1399.3738
1,1900,41281944.8460,0.0000,109.985218,104.283935,10236729810.6113,13141495726.1376,18.7876,81.2124,0.052000,0.000000,520.7434
2,1900,39104656.3841,0.0000,107.492966,104.284133,9179495666.8106,12927797606.7883,18.7731,81.2237,0.053000,0.000000,257.2961
3,1900,37223923.3849,0.0000,104.902210,104.284238,9543960422.6055,14443740950.5005,18.7734,81.2266,0.054000,0.000000,200.8420
4,1900,35423991.6872,0.0000,102.308114,104.284292,10105143873.4785,16055160120.6255,18.7736,81.2264,0.055000,0.000000,158.4513
5,1900,31316466.8389,73732.2487,99.711267,104.284321,11060125939.7112,18108504755.3951,18.8321,81.1679,0.056000,0.000000,144.1664
6,1900,29652853.0491,117027.9682,97.115125,104.368370,12137258411.0470,20267822285.3562,18.8321,81.1679,0.057000,0.000000,129.9512
0,1900,158187342.6855,0.0000,111.818384,104.490749,53913607472.3754,62474315202.2640,32.8605,67.1393,0.051000,0.000000,974.0293
1,1900,141598215.3118,0.0000,109.939056,104.562879,43155311930.2051,53585519229.5001,32.8605,67.1395,0.052000,0.000000,546.1272
2,1900,136697405.4805,0.0000,107.451338,104.600747,39045955834.0173,53087612060.6362,32.8605,67.1391,0.053000,0.000000,355.8174
3,1900,131828108.3722,10439141.2677,104.864200,104.620628,38965716987.7324,57349344892.1244,32.8605,67.1395,0.054000,0.000000,245.5591
0,1900,86829614.9449,0.0000,111.818384,104.631065,13608586695.7399,16776540982.4196,27.0540,72.9459,0.051000,0.000000,322.6921
1,1900,81556646.1384,0.0000,109.942523,104.636545,13305860659.0618,18292525126.3019,27.0540,72.9460,0.052000,0.000000,203.2754
2,1900,79681400.5723,0.0000,107.489210,104.639422,15075344671.3200,22652246285.9100,27.0540,72.9456,0.053000,0.000000,198.1950
3,1900,75104030.8806,3314481.1159,104.911653,104.640932,16469365642.5588,26456251226.4568,27.0540,72.9460,0.054000,0.000000,156.5223
4,1900,70082226.4282,5349079.7736,102.324171,104.641725,18887654986.2949,31545192572.9165,27.0540,72.9451,0.055000,0.000000,151.4829
5,1900,65133846.7325,7998415.8157,99.746299,104.642141,21461957704.8966,36691525003.9260,27.0540,72.9460,0.056000,0.000000,132.1058
6,1900,60914459.3718,8975128.3847,97.170824,104.642360,24765283636.6432,42771079041.3667,27.0540,72.9460,0.057000,0.000000,136.6921
0,1900,234979800.4451,0.0000,111.818384,104.642475,62527189358.7702,76823641931.6144,18.7674,81.2322,0.051000,0.000000,1434.2972
1,1900,589978244.5644,0.0000,109.957154,104.642535,41269561954.1657,59453730138.5288,18.7674,81.2326,0.052000,0.000000,555.1878
2,1900,113468987.2105,0.0000,107.447034,104.642567,33503989497.9318,52841881588.2937,18.7674,81.2321,0.053000,0.000000,256.5707
3,1900,120122371.5808,5206.5351,104.869033,104.642583,39401153927.1697,64468400835.7943,18.7674,81.2326,0.054000,0.000000,158.6302
4,1900,96109954.3186,63962.2687,102.286982,104.642592,44686453372.4434,74636644327.1295,18.7674,81.2321,0.055000,0.000000,123.5667
5,1900,85692828.7339,133246.0957,99.703567,104.642596,51062907962.3062,85520079796.7317,18.7674,81.2326,0.056000,0.000000,106.6027
6,1900,79541120.4826,191653.4161,97.117193,104.642599,58057191254.7432,96858941747.8817,18.7674,81.2326,0.057000,0.000000,94.0519
0,1900,124451285.1518,0.0000,111.818384,104.642193,15350200244.0646,19181411793.6423,22.4941,77.5055,0.051000,0.000000,201.2849
1,1900,177378676.5244,0.0000,109.944197,104.642387,16816311930.8587,22524985879.7389,26.9091,73.0909,0.052000,0.000000,200.8029
2,1900,111617494.2329,0.0000,107.439672,104.642489,18291567357.8598,25996055239.9018,53.2844,46.7155,0.053000,0.000000,189.3109
3,1900,105011410.6570,1593022.3361,104.908894,104.642542,20745394173.4847,30769082143.6692,56.4946,43.5054,0.054000,0.000000,187.0821
4,1900,95410329.9478,1593022.3361,102.328954,104.642570,22867170238.2880,35403373258.5460,56.5381,43.4614,0.055000,0.000000,182.6948
5,1900,84898704.8396,3820238.5522,99.747751,104.642585,24925504463.0062,39755287942.7726,56.3594,43.6406,0.056000,0.000000,179.1071
6,1900,77853874.0454,3853476.5250,97.163810,104.642593,27432879537.6375,44647447761.1491,55.3732,44.6268,0.057000,0.000000,174.8497
0,1900,1424494010.1914,0.0000,111.818384,104.642597,19125382199.6605,20706005493.3009,31.1492,68.8506,0.051000,0.000000,438.0222
1,1900,771357674.9462,0.0000,110.058855,104.642599,16776957412.5270,20745207732.0136,32.3450,67.6550,0.052000,0.000000,434.5644
2,1900,322743980.9171,0.0000,107.564167,104.642600,14921731372.0699,21420415458.5436,64.1377,35.8622,0.053000,0.000000,419.8904
0,1900,248461620.6854,0.0000,111.818384,104.642601,5856933100.6855,6926513622.0299,9.2849,90.7138,0.051000,0.000000,240.6676
1,1900,161172836.6243,0.0000,110.246712,104.642601,5854278192.0567,7885011405.8337,12.1228,87.8772,0.052000,0.000000,240.4818
0,1900,1170438665.0511,0.0000,111.818384,104.642601,14907307666.5935,16167014191.3786,27.9249,72.0742,0.051000,0.000000,900.0669
1,1900,594166446.3598,0.0000,110.278999,104.642601,9940189215.6226,12020132958.5675,49.3006,50.6994,0.052000,0.000000,871.2805
2,1900,236986658.5135,0.0000,107.781589,104.642601,8245740828.8069,12371971423.2176,81.2950,18.7047,0.053000,0.000000,840.7391
0,1900,468904593.3500,0.0000,124.725128,104.642601,11489658280.9818,14175965938.7753,0.7825,99.2168,0.051000,0.000000,117.4305
1,1900,274218529.3447,0.0000,120.398354,103.348636,13664845037.8656,18381149711.3821,0.7825,99.2175,0.052000,0.000000,118.7550
2,1900,162100967.6085,0.0000,115.101373,101.989972,15361286938.2116,21808283367.5357,23.0295,76.9701,0.053000,0.000000,110.3390
3,1900,128296259.7625,272545.9040,111.209741,100.675143,16950431335.7752,25066837708.6934,28.3332,71.6668,0.054000,0.000000,108.5610
0,1900,1488651404.3906,0.0000,124.725128,99.999658,10672669237.0516,12264318114.5693,12.3153,87.6838,0.051000,0.000000,535.5303
1,1900,549742158.0597,0.0000,120.324352,99.516066,8517516053.9328,11623955965.8237,24.3472,75.6528,0.052000,0.000000,530.6412
0,1900,1672494892.8746,0.0000,130.903531,99.185789,22098919238.3337,25164888108.5017,28.7194,71.2804,0.051000,0.000000,252.7525
1,1900,733463504.0958,0.0000,125.567436,98.966072,22097234489.7304,28519395716.8874,28.7194,71.2806,0.052000,0.000000,252.7260
2,1900,339822557.4016,0.0000,119.210618,98.822154,21987882080.0428,31114760614.7473,53.1061,46.8937,0.053000,0.000000,242.2734
3,1900,197951804.2124,12735365.4012,115.068364,98.728776,23260141991.5470,35578980870.7226,62.6388,37.3612,0.054000,0.000000,237.2213
4,1900,137623005.5894,23940566.7528,110.955177,98.668545,25242264876.3254,40450930003.7927,68.7595,31.2403,0.055000,0.000000,231.4464
5,1900,102123979.2715,46507825.3195,106.857745,98.629840,27994293285.7764,46028289951.8255,69.2225,30.7775,0.056000,0.000000,226.3798
6,1900,89647782.2854,54107774.3289,102.790908,98.605026,31258310949.9124,52153828666.2919,69.2780,30.7220,0.057000,0.000000,222.0692
7,1900,84554258.7880,62935345.1968,101.822302,98.589142,34976575406.3660,58830538627.1014,69.2839,30.7159,0.058000,0.000000,217.7828
8,1900,82487319.2847,66099070.3899,101.625301,98.578641,39152442455.8781,66093315079.0008,69.1536,30.8464,0.059000,0.000000,213.4237
9,1900,81248166.8396,73810140.2665,101.501219,99.158773,43789208255.0965,73962700197.6980,69.0396,30.9604,0.060000,0.000000,209.3207
10,1900,75258412.2959,76204477.1500,101.445567,99.795726,48903518564.6582,82466204617.1013,68.9277,31.0721,0.061000,0.000000,205.1923
11,1900,74081554.9203,78181231.7119,101.393210,100.372793,54491713828.8793,91605692166.0053,68.7925,31.2075,0.062000,0.000000,200.8120
12,1900,54679121.4048,78711198.2264,101.401078,100.882465,60595290741.0749,101422214360.5642,68.6548,31.3451,0.063000,0.000000,196.9277
13,1900,45698669.1730,101735632.6868,101.398230,101.331861,67044291352.6744,111703795920.6579,68.5202,31.4798,0.064000,0.000000,191.9522
14,1900,43717001.8402,126083563.8150,101.349345,101.728688,73709988205.1277,122245748241.5639,68.3846,31.6154,0.065000,0.000000,188.4559
15,1900,43137092.9189,128317990.8921,101.243519,102.078623,80635498397.3459,133100245603.1958,68.2492,31.7508,0.066000,0.000000,184.4157
0,1900,3842838114.2976,0.0000,128.340759,102.396585,36727084415.5592,38380352293.3019,20.7090,79.2908,0.051000,0.000000,536.3658
1,1900,1372944928.8686,0.0000,124.628663,102.664588,32850264304.5159,36960962960.1637,34.5627,65.4373,0.052000,0.000000,532.7032
2,1900,535309106.0250,0.0000,119.298591,102.881704,31869266578.5767,38367630561.1896,76.7923,23.2076,0.053000,0.000000,517.5599
0,1900,4670563400.1009,0.0000,132.574755,103.114039,36158753226.8931,37776311014.8502,19.3824,80.6173,0.051000,0.000000,542.7637
1,1900,2066944963.7776,0.0000,125.017661,103.315442,34296970780.6627,39499346596.9733,19.3824,80.6176,0.052000,0.000000,541.8692
2,1900,676594478.7469,0.0000,119.510021,103.492801,34532053882.8681,43265586557.1024,58.2013,41.7987,0.053000,0.000000,522.1858
3,1900,283936338.6310,4002194.2815,115.947141,103.648232,39303168769.5815,53285262660.4509,67.8574,32.1424,0.054000,0.000000,509.4672
4,1900,101631250.0436,37447589.3828,112.796105,103.779799,45923096835.7130,64662729907.7352,71.8068,28.1919,0.055000,0.000000,496.2831
5,1900,31063579.5723,55320617.8540,109.383353,104.185989,53436152100.0376,76587055810.8665,72.1516,27.8484,0.056000,0.000000,485.2576
0,1900,1085497959.8290,0.0000,134.101002,104.375764,28584101191.0897,31476456235.0282,13.7813,86.2167,0.051000,0.000000,147.1628
1,1900,1549516203.3576,0.0000,125.593316,104.557644,35319905662.6779,40713336615.1854,13.7813,86.2187,0.052000,0.000000,165.5451
2,1900,226096615.1588,0.0000,118.409183,104.720226,42621654298.3510,49948770969.0539,33.9096,66.0904,0.053000,0.000000,140.3995
0,1900,1816660559.5212,0.0000,131.151927,104.864211,28434342264.2251,29227477105.3183,30.9116,69.0882,0.051000,0.000000,310.4711
1,1900,2485760359.6951,0.0000,124.153925,104.991722,33234345636.3132,37135717078.6606,30.9116,69.0884,0.052000,0.000000,343.1628
0,1900,2619964134.6305,0.0000,134.750731,105.104754,24681660774.4298,26764316822.1698,25.0618,74.9342,0.051000,0.000000,659.3568
1,1900,2507221237.5291,0.0000,127.000957,105.205026,24082494292.6960,27703286923.4352,32.2780,67.7220,0.052000,0.000000,667.1756
2,1900,479611649.7039,0.0000,120.350296,105.294022,26812376806.9948,32773792150.1572,67.9601,32.0396,0.053000,0.000000,636.4430
3,1900,317080084.3123,0.0000,116.674805,105.373034,32141455874.2908,41463079095.4929,67.8289,32.1711,0.054000,0.000000,626.1608
4,1900,78858537.4347,5764086.4255,112.586573,105.443193,38090286099.4496,50354097264.8925,71.6522,28.3478,0.055000,0.000000,608.1156
5,1900,43629288.6706,5764086.4255,109.343319,105.505499,44590650684.4003,59594666556.4405,70.4424,29.5576,0.056000,0.000000,595.9822
0,1900,6800901667.8939,0.0000,133.680040,105.560833,43919582673.6773,49805934459.0099,16.7289,83.2707,0.051000,0.000000,1242.2446
1,1900,2032965649.4371,0.0000,126.111315,105.608712,37368771257.0656,45472806517.0360,33.1727,66.8273,0.052000,0.000000,1212.2646
2,1900,908531322.2638,0.0000,119.464747,105.652237,38100244465.6203,49594450723.6789,73.5758,26.4239,0.053000,0.000000,1155.6861
