Turn,Year,Official_GDP,Shadow_GDP,CPI_Index,PPI_Index,M0,M3,Unemployment_Pct,True_Labor_Utilization_Pct,Corruption_Index,Structural_Defects_Mean,Average_Wage
2,1900,8160843.2165,2812305.3081,107.269804,104.284353,2828101092.3154,3904630050.4141,44.0720,55.9265,0.053000,0.000000,126.8123
3,1900,7854310.9681,3018265.5049,104.621286,104.284353,2926789351.6502,4326132202.6810,44.2376,55.7624,0.054000,0.000000,101.7972
4,1900,7536992.1030,3051003.8223,101.991338,104.284353,3107539250.1723,4814528116.8388,44.4170,55.5830,0.055000,0.000000,87.3185
5,1900,7041974.9413,4790282.4580,99.374810,104.284353,3353929848.9249,5357235596.8646,44.7740,55.2260,0.056000,0.000000,81.2782
6,1900,6705444.9448,6203610.8134,96.768294,104.284353,3638136768.8949,5934010248.2815,45.1245,54.8755,0.057000,0.000000,77.9324
7,1900,6748784.7864,6284220.0885,96.455760,104.284353,3959702751.9066,6545795702.3070,45.4729,54.5271,0.058000,0.000000,76.3634
8,1900,6793264.5311,7837204.0729,96.454485,104.284353,4316721878.1661,7196268703.2922,45.8218,54.1782,0.059000,0.000000,76.6209
0,1900,19792352.7110,0.0000,111.818384,104.284353,8011905444.1625,8729832404.1702,45.3800,54.6190,0.051000,0.000000,919.3087
1,1900,17247214.4345,0.0000,109.726539,104.284353,6094588013.3846,7192060681.2283,45.4727,54.5273,0.052000,0.000000,346.5492
2,1900,16449636.2942,0.0000,107.130633,104.284353,5431488842.1604,7105069680.1071,45.5507,54.4486,0.053000,0.000000,171.6095
3,1900,15984098.1766,0.0000,104.537015,104.284353,5373281266.2846,7842752426.4910,45.6862,54.3138,0.054000,0.000000,105.7896
4,1900,15505778.7706,0.0000,101.945782,104.284353,5683842086.6223,8845672401.8962,45.8201,54.1799,0.055000,0.000000,74.3547
5,1900,13858776.8165,38892.2832,99.356781,104.284353,6097669328.3890,9893707988.8094,45.9821,54.0179,0.056000,0.000000,61.0421
6,1900,13356253.1409,38892.2832,96.769864,104.284353,6571107844.2218,10966526247.5212,46.1167,53.8833,0.057000,0.000000,54.5791
7,1900,13414186.8609,111634.3167,96.454637,104.284353,7061585243.1626,12038887463.8244,46.2513,53.7487,0.058000,0.000000,51.3407
8,1900,13484993.2501,111634.3167,96.454485,104.284353,7579754338.5210,13134734999.8729,46.3870,53.6130,0.059000,0.000000,50.6302
9,1900,12629653.9322,111634.3167,96.454485,104.284353,8112212243.9397,14247263806.7839,46.5415,53.4585,0.060000,0.000000,50.2742
10,1900,12698443.8124,183122.0106,96.454485,104.284353,8661448610.8213,15393794126.7466,46.6753,53.3247,0.061000,0.000000,52.0383
11,1900,12766344.7481,312616.0630,96.454485,104.284353,9211980189.0399,16553386365.5636,46.8101,53.1899,0.062000,0.000000,51.8248
12,1900,11733956.6448,373869.4071,96.454485,104.284353,9793902802.9965,17765735248.8315,46.9433,53.0567,0.063000,0.000000,52.3567
13,1900,10932591.7180,414783.1109,96.454485,104.284353,10340799028.7809,18954350998.7931,47.0936,52.9064,0.064000,0.000000,51.5196
14,1900,10990269.7930,414783.1109,96.454485,104.284353,10945609644.2442,20218070438.3000,47.2262,52.7738,0.065000,0.000000,52.6278
15,1900,11047947.8680,479295.0846,96.454485,104.284353,11546169887.5692,21483228492.0001,47.3586,52.6414,0.066000,0.000000,51.6644
16,1900,11105625.9430,479295.0846,96.454485,104.284353,12162964505.6147,22775012527.2683,47.4941,52.5059,0.067000,0.000000,52.9427
17,1900,10571242.9352,550964.3792,96.454485,104.284353,12794814518.8173,24078372697.4908,47.6394,52.3606,0.068000,0.000000,51.7076
18,1900,10628921.0102,612438.0698,96.454485,104.284353,13459076570.2203,25423584329.6527,47.7706,52.2294,0.069000,0.000000,53.1073
19,1900,10686599.0852,675573.0972,96.454485,104.284319,14125977596.3428,26767778627.3025,47.9016,52.0984,0.070000,0.000000,51.8844
20,1900,10744277.1602,776082.3580,96.454485,104.284191,14827140519.4993,28158378796.3065,48.0321,51.9679,0.071000,0.000000,53.4733
21,1900,10328306.3689,815643.3849,96.454485,104.283977,15527077390.0746,29544612018.0702,48.1725,51.8275,0.072000,0.000000,51.9021
22,1900,10385984.4439,815643.3849,96.454485,104.283718,16257571521.9726,30975248113.8769,48.3023,51.6977,0.073000,0.000000,53.5236
23,1900,10443662.5189,930749.0662,96.454485,104.283435,16982370130.8368,32398117264.7347,48.4332,51.5668,0.074000,0.000000,52.0965
24,1901,10501340.5939,930749.0662,96.454485,104.283149,17738416479.0794,33865906588.7945,48.5648,51.4352,0.075000,0.000000,53.5969
25,1901,10180099.5759,970447.2484,96.454485,104.282853,18493357827.1582,35331327707.9380,48.7020,51.2980,0.076000,0.000000,52.2153
26,1901,10237777.6509,1058865.2937,96.454485,104.282554,19273634368.6310,36834445900.0628,48.8304,51.1696,0.077000,0.000000,53.5151
27,1901,10295455.7259,1058865.2937,96.454485,104.282211,20052611939.6377,38335358275.6611,48.9599,51.0401,0.078000,0.000000,52.4231
0,1900,18759004.6915,0.0000,111.818384,104.283229,6256360599.2494,6813054221.7191,52.1415,47.8578,0.051000,0.000000,743.8676
1,1900,16081392.8337,0.0000,110.131626,104.283763,5184755879.3671,6022622121.0507,52.0749,47.9251,0.052000,0.000000,306.6248
2,1900,15600871.9274,0.0000,107.462214,104.284043,4858035122.1600,6111250800.0105,52.2202,47.7776,0.053000,0.000000,158.0185
3,1900,15203821.8972,0.0000,104.808324,104.283598,4860705820.4738,6502729381.2181,52.3020,47.6980,0.054000,0.000000,101.5208
0,1900,37439269.8824,0.0000,111.818384,104.283956,17989344152.0134,21005906747.2429,16.3988,83.6008,0.051000,0.000000,764.6059
1,1900,35268671.8932,0.0000,110.035416,104.284145,13757008855.6877,17797973576.7844,16.3988,83.6012,0.052000,0.000000,282.1418
2,1900,34442159.4314,0.0000,107.452071,104.284244,13475774553.2761,19436918498.8580,16.3988,83.6007,0.053000,0.000000,191.1142
3,1900,33513216.5532,103064.3272,104.854218,104.284296,14326093501.7272,22178934896.5569,16.3988,83.6012,0.054000,0.000000,148.8568
4,1900,32504822.0260,311035.3847,102.262097,104.284323,15794614919.8563,25556435784.1523,16.3988,83.6012,0.055000,0.000000,132.5031
5,1900,29779100.7092,533180.6056,99.656647,104.284337,17589338028.2621,29251864399.6774,16.3988,83.6012,0.056000,0.000000,121.9101
0,1900,13900995.3129,0.0000,111.818384,104.284345,2940837415.0928,3744655020.5966,8.9369,91.0618,0.051000,0.000000,577.2567
1,1900,12767956.3762,0.0000,109.983000,104.284018,2516749278.5804,3569840241.3874,8.9369,91.0631,0.052000,0.000000,276.5833
2,1900,12132487.3248,0.0000,107.440593,104.283273,2441690274.4669,3801362220.2339,8.9369,91.0592,0.053000,0.000000,181.3478
3,1900,11516159.5104,34899.6162,104.851153,104.282836,2486911309.0621,4207798792.6118,8.9369,91.0631,0.054000,0.000000,124.1526
0,1900,96578204.4066,0.0000,111.818384,104.283557,37810343505.2087,43229460452.6478,40.4060,59.5939,0.051000,0.000000,741.1882
1,1900,88594949.7845,0.0000,109.985218,104.283935,29910797997.0767,37149886920.5251,40.5623,59.4377,0.052000,0.000000,270.0707
2,1900,87229578.2294,0.0000,107.492966,104.284133,29899658529.7706,40414520310.5280,40.5638,59.4358,0.053000,0.000000,183.6295
3,1900,85662295.5969,0.0000,104.902210,104.284238,31971060265.7244,45491620820.7813,40.5635,59.4365,0.054000,0.000000,137.7984
4,1900,83871845.9429,0.0000,102.308114,104.284292,35365313233.9056,51936792564.0362,40.5634,59.4362,0.055000,0.000000,120.2766
5,1900,74867015.1282,25658.4656,99.711267,104.284321,39381960162.8250,58966297811.8959,40.5986,59.4014,0.056000,0.000000,105.4978
6,1900,72704199.7360,25658.4656,97.115125,104.368370,44091501614.3694,66830336857.1892,40.5985,59.4015,0.057000,0.000000,102.8590
0,1900,60192063.7937,0.0000,111.818384,104.490749,12886387983.0785,15539312336.7959,25.4830,74.5167,0.051000,0.000000,344.9331
1,1900,61885451.4069,0.0000,109.939056,104.562879,11342945896.7860,15012119600.5043,25.4921,74.5079,0.052000,0.000000,162.0661
2,1900,58275037.5478,0.0000,107.451338,104.600747,12661343493.1599,18101864044.7098,25.5029,74.4968,0.053000,0.000000,148.0316
3,1900,54791878.7428,0.0000,104.864200,104.620628,13921868021.6951,20848242839.4792,25.5699,74.4301,0.054000,0.000000,114.4183
0,1900,106828616.4855,0.0000,111.818384,104.631065,37561787861.7234,46302413141.7923,23.1212,76.8786,0.051000,0.000000,682.7340
1,1900,100385560.0317,0.0000,109.942523,104.636545,29592362557.0668,40280959053.9798,23.1441,76.8559,0.052000,0.000000,264.9022
2,1900,95849390.5891,0.0000,107.489210,104.639422,29698815120.7068,43944293674.3513,23.1439,76.8557,0.053000,0.000000,179.4258
3,1900,91408842.9626,0.0000,104.911653,104.640932,31955731374.9616,49405549253.3348,23.1436,76.8564,0.054000,0.000000,131.0064
4,1900,87045875.2259,0.0000,102.324171,104.641725,35671400020.9337,56406352053.4581,23.1436,76.8557,0.055000,0.000000,112.1219
5,1900,79208755.6819,101144.4886,99.746299,104.642141,39926427788.1396,63908281227.0630,23.1623,76.8377,0.056000,0.000000,97.1055
6,1900,74890073.5106,101144.4886,97.170824,104.642360,44980757418.9399,72372198503.0286,23.1623,76.8377,0.057000,0.000000,93.5713
0,1900,134008413.4998,0.0000,111.818384,104.642475,28586707884.0691,34303378763.1141,14.2463,85.7534,0.051000,0.000000,635.8248
1,1900,348776163.8119,0.0000,109.957154,104.642535,21239506289.9006,28984692572.6783,12.8055,87.1945,0.052000,0.000000,260.0404
2,1900,90787067.6693,0.0000,107.447034,104.642567,20867509342.9089,31118250978.9756,14.4899,85.5096,0.053000,0.000000,172.8911
