Turn,Year,Official_GDP,Shadow_GDP,CPI_Index,PPI_Index,M0,M3,Unemployment_Pct,True_Labor_Utilization_Pct,Corruption_Index,Structural_Defects_Mean,Average_Wage
17,1900,39090354.1180,771071.6478,96.454485,104.284353,66403061880.5700,119207125719.0776,45.0489,54.9511,0.068000,0.000000,42.3106
18,1900,39391287.4780,835329.1900,96.454485,104.284353,70213796155.4040,126124610015.1414,45.2102,54.7898,0.069000,0.000000,43.3797
19,1900,39692220.8380,941386.7993,96.454485,104.284319,74045886755.2902,133051032840.4326,45.3711,54.6289,0.070000,0.000000,42.4984
20,1900,39984181.1430,1015922.5759,96.454485,104.284191,77966564122.8526,140112546368.7224,45.5314,54.4686,0.071000,0.000000,43.6755
21,1900,40025760.1464,1064383.9212,96.454485,104.283977,81881286204.2126,147175267078.2954,45.6926,54.3074,0.072000,0.000000,42.5110
22,1900,40282110.7864,1130834.2823,96.454485,104.283718,85884675740.9805,154392231480.6610,45.8519,54.1477,0.073000,0.000000,43.8413
23,1900,40538461.4264,1301735.0534,96.454485,104.283435,89874238224.1151,161609589393.7177,46.0106,53.9893,0.074000,0.000000,42.6663
24,1901,40794812.0664,1409169.6530,96.454485,104.283149,93950179890.0655,168978981800.9515,46.1686,53.8314,0.075000,0.000000,43.9680
25,1901,40869206.5411,1554303.5890,96.454485,104.282853,98012902292.9501,176344716803.6012,46.3274,53.6726,0.076000,0.000000,42.8086
26,1901,41125557.1811,1554303.5890,96.454485,104.282554,102164024126.2834,183855955899.9644,46.4847,53.5150,0.077000,0.000000,44.0730
27,1901,41381907.8211,1662080.3993,96.454485,104.282211,106305764728.1439,191360334309.7502,46.6415,53.3585,0.078000,0.000000,42.9530
0,1900,35342143.2687,0.0000,111.818384,104.283229,18142679012.2757,20888550280.0194,48.0417,51.9580,0.051000,0.000000,1183.6879
1,1900,30060923.6160,0.0000,110.131626,104.283763,14195780609.7417,17468659390.5880,48.1416,51.8584,0.052000,0.000000,662.9132
2,1900,28678809.1788,0.0000,107.462214,104.284043,12299464805.1858,16260687271.6696,48.2503,51.7491,0.053000,0.000000,391.3354
3,1900,27702191.2535,36035.7442,104.808324,104.283598,11692604835.3822,16743376550.8617,48.4261,51.5739,0.054000,0.000000,221.9890
0,1900,21557800.7406,0.0000,111.818384,104.283956,4679718082.3211,5620967927.1725,24.3092,75.6899,0.051000,0.000000,335.4317
1,1900,20458823.8968,0.0000,110.035416,104.284145,4392140580.1504,5844742605.3496,24.4176,75.5824,0.052000,0.000000,190.2324
2,1900,19594085.6688,0.0000,107.452071,104.284244,4552691200.5762,6725651997.7256,24.4878,75.5103,0.053000,0.000000,161.6735
3,1900,18728484.9549,0.0000,104.854218,104.284296,4795226430.1398,7630985067.8863,24.4877,75.5123,0.054000,0.000000,131.4628
4,1900,17857354.3126,0.0000,102.262097,104.284323,5266844688.6108,8811423916.5463,24.4877,75.5123,0.055000,0.000000,123.0588
5,1900,16362972.9227,113927.9536,99.656647,104.284337,5814884017.8760,10060533582.2986,24.5038,75.4962,0.056000,0.000000,112.2982
0,1900,42853821.4266,0.0000,111.818384,104.284345,10618482847.3883,13153682290.2437,21.0522,78.9473,0.051000,0.000000,363.2507
1,1900,41352347.0906,0.0000,109.983000,104.284018,9636082774.0846,13322456926.7588,21.0522,78.9478,0.052000,0.000000,182.3980
2,1900,42489897.5767,0.0000,107.440593,104.283273,10451773867.4009,15923434628.1766,21.0522,78.9465,0.053000,0.000000,176.7329
3,1900,40084615.1978,11946.3448,104.851153,104.282836,11027356346.1759,17969560360.1154,21.0522,78.9478,0.054000,0.000000,136.6053
0,1900,76451901.6355,0.0000,111.818384,104.283557,25576868190.9612,29656492353.9968,18.9512,81.0482,0.051000,0.000000,1100.7230
1,1900,72060710.6759,0.0000,109.985218,104.283935,19459870979.4904,24520053907.0246,18.9231,81.0769,0.052000,0.000000,396.4661
2,1900,68999379.6457,0.0000,107.492966,104.284133,18628770847.2963,25699039013.8629,18.9793,81.0198,0.053000,0.000000,221.0161
3,1900,65680422.4059,0.0000,104.902210,104.284238,19685805138.0401,28970742858.2875,18.9791,81.0209,0.054000,0.000000,171.7228
4,1900,62497795.7807,0.0000,102.308114,104.284292,21334104781.3258,32668636771.8263,18.9787,81.0213,0.055000,0.000000,140.7965
5,1900,55313567.8227,0.0000,99.711267,104.284321,23497176940.8266,36922107062.3209,19.0282,80.9718,0.056000,0.000000,126.9664
6,1900,52359818.6933,159513.5456,97.115125,104.368370,25958765711.7627,41493751336.6211,19.0281,80.9719,0.057000,0.000000,119.2141
0,1900,116642376.4561,0.0000,111.818384,104.490749,29612985550.4557,36325461691.6839,25.1215,74.8783,0.051000,0.000000,831.7425
1,1900,113869639.3214,0.0000,109.939056,104.562879,21872669012.7511,30169424998.8755,25.1331,74.8669,0.052000,0.000000,302.1280
2,1900,106754112.3769,0.0000,107.451338,104.600747,21747166849.3676,33032898996.0717,25.1330,74.8667,0.053000,0.000000,203.0054
3,1900,100843819.0861,0.0000,104.864200,104.620628,23543157191.3409,39617973731.4120,25.1331,74.8669,0.054000,0.000000,156.3971
0,1900,101140527.2252,0.0000,111.818384,104.631065,17390744084.2355,20942334977.2214,16.3754,83.6244,0.051000,0.000000,396.6148
1,1900,101037193.2899,0.0000,109.942523,104.636545,15554218996.9245,20418386033.3917,16.3884,83.6116,0.052000,0.000000,161.4470
2,1900,94699054.7041,0.0000,107.489210,104.639422,17778876625.3729,25180979353.0889,16.3941,83.6056,0.053000,0.000000,156.4854
3,1900,87926817.3151,0.0000,104.911653,104.640932,19531199563.8654,28871918675.4967,16.3944,83.6056,0.054000,0.000000,112.6194
4,1900,81520796.4348,0.0000,102.324171,104.641725,22719951645.6968,34453435862.9243,16.3940,83.6055,0.055000,0.000000,119.1410
5,1900,74148066.5187,65800.9176,99.746299,104.642141,25640952501.4754,39530932850.1277,16.4052,83.5948,0.056000,0.000000,98.1940
6,1900,68379623.3648,65800.9176,97.170824,104.642360,29542049044.1255,45990276861.2192,16.4051,83.5949,0.057000,0.000000,112.6785
0,1900,202152108.5105,0.0000,111.818384,104.642475,48295556069.7170,58530384383.7212,10.4320,89.5676,0.051000,0.000000,1183.5947
1,1900,470430904.8392,0.0000,109.957154,104.642535,33822048254.6326,46693547967.1257,10.4320,89.5680,0.052000,0.000000,504.4742
2,1900,108568051.3098,0.0000,107.447034,104.642567,28194880600.9027,42286698448.3995,10.4320,89.5674,0.053000,0.000000,261.4933
3,1900,111396992.1286,11643.8248,104.869033,104.642583,32856016720.1721,51505435133.9049,10.4320,89.5680,0.054000,0.000000,171.8768
4,1900,91216201.5373,28298.2082,102.286982,104.642592,36872423718.9848,59402200284.3059,10.4320,89.5672,0.055000,0.000000,132.6806
5,1900,84810342.7644,41060.0724,99.703567,104.642596,41887056383.4571,68100804167.5784,10.4320,89.5680,0.056000,0.000000,115.4747
